"Loan.Amount","Loan.Term","Employment.Length","Home.Ownership","Annual.Income","Loan.Purpose","Address.State","Debt.To.Income.Ratio","No..Delinquencies.In.Last.2.Years","Earliest.Credit.Line.Opened","FICO.Credit.Score","No..Inquiries.In.Last.6.Months","Months.Since.Last.Delinquency","No..Of.Credit.Lines","No..Adverse.Public.Records","Total.Credit.Balance","Use.Of.Credit.Line","Total.Number.Of.Credit.Lines","Loan.Application.Description","No..Of.Public.Record.Bankruptcies","Class"
3250,"36 Months",2,"MORTGAGE",39000,"Debt Consolidation","GA",22.65,"None",37489.53194,740,2,0,14,"None",24455,52.9,32,154,"None","1"
5600,"36 Months",3,"RENT",33737.6,"Small Business","CA",21.02,"None",38087.4875,680,1,35,7,"One",1501,65.3,17,0,"None","1"
6075,"36 Months",10,"MORTGAGE",59000,"Debt Consolidation","WI",24.63,"One",37052.14444,705,1,6,17,"None",20062,72.2,48,107,"None","1"
16000,"60 Months",10,"MORTGAGE",85000,"Home Improvement","WI",14.02,"None",36613.10694,675,3,51,8,"None",14749,76.4,21,446,"None","1"
7500,"36 Months",0.5,"MORTGAGE",42000,"Other","PA",19.2,"None",33190.39097,785,1,0,14,"None",8671,13.9,44,1000,"None","1"
6000,"60 Months",1,"MORTGAGE",35000,"Debt Consolidation","TX",14.54,"None",33674.16389,670,3,0,9,"One",6913,96,19,631,"One","1"
8000,"36 Months",3,"RENT",18000,"Major Purchase","NY",13.6,"None",34374.44722,755,1,0,3,"None",4277,49.2,6,0,"None","1"
22000,"60 Months",10,"MORTGAGE",60000,"Debt Consolidation","FL",16.4,"One",36533.32639,685,3,21,13,"None",12280,60.8,28,128,"None","1"
6000,"36 Months",9,"MORTGAGE",65827,"Debt Consolidation","MD",9.24,"None",37516.275,665,3,0,4,"One",312,44.6,8,0,"None","1"
6000,"36 Months",0.5,"MORTGAGE",60000,"Medical","GA",18.82,"None",35109.5375,715,1,0,9,"None",15638,93.1,34,225,"None","1"
18000,"60 Months",1,"RENT",60580,"Other","FL",16.62,"None",32283.35,725,1,0,13,"None",19712,63.2,29,67,"None","1"
16500,"36 Months",2,"RENT",63504,"Car","MD",8.35,"None",35822.35139,730,0,0,8,"None",41921,85.2,30,781,"None","1"
8000,"36 Months",10,"RENT",78000,"Debt Consolidation","CA",2.8,"None",35853.4125,715,2,71,15,"None",5052,14,35,62,"None","1"
15000,"60 Months",10,"MORTGAGE",42000,"Small Business","NY",1.31,"None",34559.43056,755,5,0,11,"None",12545,33.9,23,89,"None","1"
1000,"36 Months",0.5,"RENT",75000,"Medical","NJ",2.42,"None",34151.34028,750,3,0,4,"None",5698,52.9,4,744,"None","1"
1500,"36 Months",1,"RENT",35000,"Debt Consolidation","FL",13.17,"None",35394.32014,695,1,0,4,"None",19,0.2,5,633,"None","1"
7000,"36 Months",10,"RENT",66000,"Debt Consolidation","WI",21.27,"None",36392.49583,735,0,0,14,"None",30119,49.4,46,0,"None","1"
8000,"36 Months",3,"RENT",125000,"Vacation","CA",22.31,"None",34726.275,670,2,55,13,"None",29832,75.5,31,338,"None","1"
30000,"36 Months",10,"MORTGAGE",91000,"Debt Consolidation","WI",24.05,"None",35999.39097,680,2,0,17,"None",50000,66.5,41,286,"None","1"
8000,"36 Months",5,"MORTGAGE",62004,"Debt Consolidation","FL",19.78,"None",35674.23542,710,1,0,15,"None",10964,52,38,204,"None","1"
1500,"36 Months",2,"RENT",28000,"Other","NC",18.36,"None",37751.43194,660,1,0,2,"None",210,42,3,0,"None","1"
35000,"60 Months",2,"MORTGAGE",81600,"Debt Consolidation","PA",15.29,"None",35903.48611,685,1,0,17,"None",26436,76,44,464,"None","1"
3000,"36 Months",1,"MORTGAGE",34662,"Debt Consolidation","TX",16.31,"None",36481.41111,720,0,0,7,"None",2728,49.6,20,409,"None","1"
12000,"60 Months",5,"MORTGAGE",115000,"Credit Card","CA",19.24,"None",34663.36875,700,1,0,14,"One",50000,80.3,20,380,"One","1"
5200,"60 Months",3,"MORTGAGE",55000,"Debt Consolidation","OR",3.34,"One",37671.08819,670,2,13,9,"None",9982,48.7,17,0,"None","1"
12250,"36 Months",5,"RENT",26000,"Debt Consolidation","VT",32.4,"One",34405.47569,665,2,19,11,"None",18010,62.5,13,0,"None","1"
15000,"60 Months",4,"MORTGAGE",1e+05,"Home Improvement","AL",9.25,"None",33977.13333,685,1,0,12,"One",13594,81.9,21,425,"One","1"
2400,"36 Months",3,"RENT",16800,"Other","FL",7.93,"None",38902.15417,690,0,0,4,"None",1157,55.1,4,248,"None","1"
7000,"36 Months",2,"RENT",31200,"Debt Consolidation","WV",18.54,"None",36452.49792,675,3,0,8,"None",5485,43.2,11,663,"None","1"
2000,"36 Months",3,"RENT",25000,"Debt Consolidation","TX",9.55,"None",34666.15,685,0,0,5,"None",635,42.3,6,801,"None","1"
10000,"36 Months",0.5,"MORTGAGE",160000,"Home Improvement","GA",17.74,"None",35795.32917,665,3,24,17,"None",50000,57.4,36,1000,"None","1"
9600,"60 Months",0,"RENT",20640,"Debt Consolidation","CA",0.25,"None",36828.05972,750,2,0,5,"None",4691,57.2,14,428,"None","1"
4500,"60 Months",4,"MORTGAGE",64800,"Major Purchase","MO",10.42,"None",37674.30069,660,1,32,7,"None",27736,60.3,16,0,"None","1"
4500,"36 Months",5,"RENT",38000,"Other","SC",0.82,"None",33042.52431,745,1,0,4,"None",752,27.9,7,42,"None","1"
12500,"60 Months",6,"RENT",35000,"Debt Consolidation","CA",19.95,"None",36038.45139,700,1,44,10,"None",17657,71.4,23,195,"None","1"
3000,"36 Months",0,"OWN",33720,"Credit Card","AZ",14.31,"None",33930.14028,680,0,0,6,"None",16113,87.6,12,206,"None","1"
8000,"60 Months",0.5,"RENT",20400,"Vacation","CA",13,"None",37291.33472,665,2,26,4,"None",5609,83.7,13,254,"None","1"
7000,"36 Months",3,"RENT",120000,"Small Business","CA",2.43,"None",37888.47153,675,0,25,4,"None",7771,89.3,10,443,"None","1"
8000,"60 Months",10,"MORTGAGE",55000,"Debt Consolidation","AZ",10.95,"None",34679.49722,685,0,0,9,"None",12028,64.3,25,623,"None","1"
6400,"60 Months",5,"RENT",33000,"Major Purchase","OH",9.05,"None",38874.46528,675,3,25,4,"None",2237,60.5,6,0,"None","1"
11875,"36 Months",7,"RENT",77000,"Debt Consolidation","NJ",5.36,"None",38859.37361,660,1,0,16,"None",10851,35.1,29,79,"None","1"
7000,"36 Months",0,"RENT",42000,"Debt Consolidation","WI",19.69,"None",38265.16875,675,0,0,8,"None",5675,72.8,15,28,"None","1"
12375,"60 Months",10,"OWN",30000,"Debt Consolidation","CO",14.88,"None",35668.38125,665,1,0,3,"None",12657,97.4,7,0,"None","1"
4000,"36 Months",10,"RENT",52392,"Other","NJ",15.51,"None",36188.22778,665,1,0,5,"Two",3208,97.2,6,146,"None","1"
5000,"36 Months",2,"RENT",36000,"Debt Consolidation","KY",11.2,"None",34290.39931,785,2,0,9,"None",225,0.8,21,0,"None","1"
9600,"60 Months",5,"MORTGAGE",80004,"Debt Consolidation","CA",13.77,"One",32992.19583,675,0,23,14,"None",24106,76.8,39,858,"None","1"
10000,"36 Months",1,"MORTGAGE",57000,"Home Improvement","CA",17.24,"None",33567.04444,780,1,0,10,"None",45010,2.9,38,352,"None","1"
4800,"36 Months",10,"MORTGAGE",52000,"Home Improvement","AL",9.05,"One",34995.26181,695,2,18,9,"None",587,4.2,28,386,"None","1"
5000,"36 Months",0.5,"RENT",65000,"Small Business","CA",18.28,"None",37114.24583,665,3,50,16,"One",9565,88.6,23,0,"One","1"
8000,"36 Months",10,"MORTGAGE",65000,"Home Improvement","MI",22.65,"Three",30839.14375,670,1,10,11,"None",2027,50.7,40,131,"None","1"
7500,"36 Months",1,"RENT",60000,"Debt Consolidation","CA",11.62,"None",36476.27847,715,2,0,13,"None",5419,31.1,22,78,"None","1"
7800,"60 Months",1,"RENT",30000,"Small Business","AZ",4,"None",37974.24236,790,0,0,3,"None",0,0,9,515,"None","1"
23500,"36 Months",10,"OWN",180000,"Debt Consolidation","WA",6.97,"None",34955.37708,755,1,0,4,"None",6391,38.7,10,0,"None","1"
6000,"36 Months",3,"RENT",33000,"Wedding","NY",34.62,"None",37605.06042,705,0,57,8,"None",7059,33.3,16,110,"None","1"
4950,"36 Months",10,"MORTGAGE",19200,"Debt Consolidation","WI",22.63,"None",36143.32153,680,0,39,12,"Two",6406,54.3,33,183,"None","1"
18300,"36 Months",5,"MORTGAGE",74900,"Home Improvement","SC",13.03,"One",34298.45556,720,1,19,13,"One",1348,12.7,38,425,"One","1"
15500,"36 Months",1,"RENT",30000,"Credit Card","FL",19.81,"None",35411.22708,715,0,0,6,"None",16313,96,12,0,"None","1"
12000,"36 Months",10,"MORTGAGE",26004,"Debt Consolidation","DE",7.34,"None",35394.41597,760,1,0,9,"None",5762,37.3,14,123,"None","1"
4500,"36 Months",3,"MORTGAGE",38000,"Car","LA",14.46,"None",36660.53958,715,4,0,4,"None",0,0,12,232,"None","1"
5600,"60 Months",7,"OWN",30000,"Other","KY",11.8,"None",35982.49653,750,2,0,2,"None",5621,90.7,9,113,"None","1"
15000,"36 Months",2,"RENT",60000,"Debt Consolidation","CO",14.02,"None",37462.17083,690,3,0,9,"None",20002,52.2,10,46,"None","1"
27300,"60 Months",10,"RENT",52400,"Debt Consolidation","PA",16.03,"None",35721.36597,690,0,57,7,"One",1280,67.4,31,572,"One","1"
4750,"36 Months",0.5,"MORTGAGE",31200,"Small Business","OH",18.27,"None",38505.05694,685,0,38,20,"None",14940,40.8,24,910,"None","1"
1400,"36 Months",10,"OWN",34000,"Debt Consolidation","NC",11.72,"Two",30000,665,2,19,6,"One",6000,72.3,7,0,"None","1"
25000,"36 Months",3,"RENT",72000,"Wedding","NY",5.88,"None",36452.25972,750,1,0,12,"None",8898,29.1,20,705,"None","1"
16000,"60 Months",2,"MORTGAGE",78000,"Debt Consolidation","MN",8.57,"None",35723.1875,700,1,0,9,"None",7265,34.3,22,233,"None","1"
7500,"36 Months",1,"RENT",50000,"Other","VA",18.01,"None",37303.30972,670,0,34,18,"None",7423,53.4,23,122,"None","1"
12000,"60 Months",7,"RENT",32918.64,"House","OR",10.97,"None",36016.53889,705,2,0,7,"None",7916,60.4,12,1000,"None","1"
4200,"36 Months",1,"RENT",70000,"Debt Consolidation","NY",3.67,"None",39435.06458,660,0,0,9,"None",7329,88.8,10,0,"None","1"
4000,"36 Months",0,"OWN",37200,"Home Improvement","AL",9.35,"None",35532.49722,665,0,0,6,"None",4598,57.5,14,153,"None","1"
20000,"60 Months",10,"OWN",70000,"Debt Consolidation","CT",27.84,"Two",33986.5125,685,2,9,21,"None",34779,49.5,39,0,"None","1"
21000,"36 Months",10,"RENT",53580,"Other","SC",4.84,"None",32184.09375,800,1,0,4,"None",120,2.4,20,196,"None","1"
5000,"36 Months",2,"RENT",107028,"Small Business","VA",1.96,"None",37235.34306,695,0,27,5,"None",4233,46,7,483,"None","1"
5000,"36 Months",2,"RENT",25000,"Debt Consolidation","CT",18.05,"None",37001.34028,740,1,0,5,"None",9268,47.5,15,35,"None","1"
25200,"60 Months",4,"MORTGAGE",86000,"Debt Consolidation","PA",14.9,"None",34228.39375,690,0,80,11,"One",28481,54.4,30,345,"None","1"
20000,"36 Months",10,"RENT",50000,"Debt Consolidation","MA",16.75,"None",36989.39167,685,3,0,11,"None",12630,44.5,19,331,"None","1"
4000,"36 Months",5,"RENT",41000,"Debt Consolidation","CA",17.82,"None",36012.45,745,0,0,10,"None",24764,32,18,35,"None","1"
7750,"36 Months",5,"RENT",26400,"Debt Consolidation","MA",17.34,"None",37299.35486,665,0,70,6,"None",7000,52.2,11,454,"None","1"
7000,"36 Months",1,"RENT",33996,"Debt Consolidation","UT",18.85,"Two",37200.12708,695,3,6,7,"None",566,8.2,17,165,"None","1"
25000,"60 Months",5,"RENT",84996,"Major Purchase","NY",0.99,"None",36404.25556,775,3,0,14,"None",125,0.4,30,82,"None","1"
3000,"36 Months",1,"OWN",22000,"Moving","FL",6.71,"None",36105.14306,695,0,0,4,"None",2196,99.8,6,710,"None","1"
16000,"36 Months",10,"RENT",62000,"Debt Consolidation","NJ",14.15,"None",34942.06389,720,0,0,6,"None",7901,53.4,28,381,"None","1"
24000,"36 Months",10,"MORTGAGE",125000,"Other","VA",11.71,"None",34168.34583,680,0,0,14,"None",36598,74.4,29,573,"None","1"
20000,"60 Months",6,"RENT",70000,"Debt Consolidation","FL",16.63,"None",37590.42083,665,1,0,10,"None",10470,79.9,24,430,"None","1"
10000,"36 Months",7,"RENT",50004,"Debt Consolidation","CA",18.53,"None",36417.45139,665,2,44,6,"None",6353,64.3,16,1000,"None","1"
14000,"36 Months",5,"RENT",65000,"Small Business","CT",6.85,"One",35215.10486,680,1,4,4,"None",9618,62.1,14,62,"None","1"
3000,"60 Months",5,"OWN",20400,"Major Purchase","NJ",9.47,"None",39096.05139,715,0,0,3,"None",413,82.6,4,0,"None","1"
23850,"60 Months",10,"RENT",48000,"Debt Consolidation","HI",22.45,"None",37591.45486,685,0,24,10,"None",17572,94.1,15,0,"None","1"
19500,"60 Months",10,"MORTGAGE",57600,"Home Improvement","NV",16.9,"None",36276.21319,750,2,0,6,"None",50000,27.1,27,0,"None","1"
5000,"36 Months",10,"MORTGAGE",47000,"Credit Card","FL",22.49,"None",31579.46458,690,3,41,9,"One",0,0,24,503,"None","1"
1200,"36 Months",3,"RENT",15000,"Debt Consolidation","GA",24.8,"None",33300.39028,685,3,0,5,"None",9978,35.8,11,0,"None","1"
12000,"60 Months",10,"RENT",49000,"Debt Consolidation","NY",24.96,"None",35699.32639,700,1,72,16,"One",14671,45.7,35,101,"One","1"
10800,"36 Months",2,"RENT",35000,"Other","NY",30.48,"None",38664.40764,700,2,0,11,"None",5341,97.1,20,91,"None","1"
9000,"36 Months",7,"RENT",33600,"Credit Card","DE",19.86,"None",38175.49236,695,2,0,7,"None",10295,70.5,18,0,"None","1"
15850,"36 Months",10,"RENT",56000,"Debt Consolidation","CA",22.84,"None",31466.12292,660,0,27,10,"None",14958,71.6,23,1000,"None","1"
10000,"36 Months",3,"MORTGAGE",80000,"Home Improvement","IL",10.59,"None",33770.53264,720,3,0,14,"None",6490,4.9,36,0,"None","1"
24000,"36 Months",4,"OWN",2e+05,"Major Purchase","CA",7.09,"None",34062.41181,660,1,31,9,"None",50000,39,38,64,"None","1"
15000,"36 Months",5,"MORTGAGE",57000,"Major Purchase","GA",22.76,"None",34993.49097,710,0,0,8,"None",8939,74.5,20,211,"None","1"
13200,"36 Months",1,"MORTGAGE",125000,"Small Business","UT",22.8,"None",32879.49861,685,2,0,26,"None",50000,90.2,54,874,"None","1"
12000,"36 Months",9,"MORTGAGE",88000,"Debt Consolidation","NY",10.6,"None",37554.26319,670,3,0,11,"None",11434,77.8,20,0,"None","1"
7925,"60 Months",9,"RENT",24636,"Debt Consolidation","IL",28.2,"None",31692.13333,725,1,0,14,"None",13379,65.3,23,60,"None","1"
12000,"36 Months",4,"RENT",2e+05,"Educationalal","NY",9.84,"None",36539.24931,695,0,0,4,"None",47461,97.5,12,1000,"None","1"
6700,"36 Months",10,"MORTGAGE",120000,"Credit Card","NJ",7.05,"None",30000,695,2,0,8,"None",24048,82.9,17,120,"None","1"
6500,"36 Months",9,"MORTGAGE",55200,"Small Business","CA",20.39,"Two",36180.44375,690,0,17,9,"None",35294,95.9,49,0,"None","1"
10000,"36 Months",6,"MORTGAGE",160000,"Vacation","NV",9.27,"One",34712.42014,675,0,5,15,"None",10843,68.6,25,27,"None","1"
5000,"36 Months",2,"MORTGAGE",50000,"Credit Card","CA",4.9,"None",37458.08264,685,2,0,4,"None",7127,72.7,7,89,"None","1"
23000,"36 Months",3,"RENT",114000,"Credit Card","CA",15.59,"One",32374.11181,695,0,23,11,"None",13790,67.3,33,221,"None","1"
10000,"36 Months",3,"RENT",80000,"Medical","PA",0.08,"None",36650.43889,665,3,0,2,"One",167,11.1,4,1000,"None","1"
15450,"36 Months",2,"MORTGAGE",40000,"Debt Consolidation","VA",13.5,"None",33929.525,710,3,54,13,"One",6513,34.3,29,958,"One","1"
7200,"36 Months",1,"MORTGAGE",107000,"Small Business","NY",8.6,"None",37248.49236,695,3,0,9,"None",22024,81.6,38,171,"None","1"
5500,"60 Months",4,"MORTGAGE",38000,"Credit Card","NH",22.48,"None",35835.09792,695,1,0,8,"None",11518,67.8,12,155,"None","1"
20000,"36 Months",3,"RENT",65000,"Wedding","MA",9.77,"One",36948.12083,710,0,14,3,"None",16810,85.7,15,109,"None","1"
7200,"36 Months",10,"MORTGAGE",61200,"Debt Consolidation","MA",17,"None",34110.17014,760,4,0,4,"None",9366,40.7,8,58,"None","1"
15000,"36 Months",8,"MORTGAGE",75000,"Debt Consolidation","NJ",4.38,"None",34904.18611,730,1,64,13,"None",13167,42.1,27,0,"None","1"
18000,"60 Months",0.5,"RENT",38616,"Debt Consolidation","KY",21.47,"None",36555.41806,710,1,0,7,"None",8445,68.1,13,510,"None","1"
18550,"60 Months",10,"MORTGAGE",110000,"Small Business","CO",22.34,"None",35650.1875,700,1,0,14,"None",50000,80.6,36,0,"None","1"
5000,"36 Months",7,"RENT",69600,"Debt Consolidation","MA",15.72,"None",36527.17708,705,1,0,13,"None",5762,43.3,13,75,"None","1"
24800,"60 Months",9,"RENT",70800,"Small Business","TX",1.36,"None",34187.46528,740,6,0,4,"None",1628,5.9,6,0,"None","1"
20000,"60 Months",10,"RENT",75000,"Debt Consolidation","CA",16.51,"None",35006.30556,730,2,0,10,"None",21513,74.9,16,0,"None","1"
6000,"36 Months",10,"RENT",55000,"Car","CA",15.67,"None",37064.13056,685,1,0,12,"None",20784,62.6,21,0,"None","1"
12000,"60 Months",10,"MORTGAGE",53102,"Debt Consolidation","GA",11.03,"None",30000,780,0,0,9,"None",14816,35.7,31,0,"None","1"
18550,"60 Months",2,"RENT",35000,"Debt Consolidation","CO",24.79,"None",38870.29861,720,3,0,7,"None",2259,15.9,8,862,"None","1"
3200,"60 Months",10,"MORTGAGE",93000,"Debt Consolidation","MD",16.62,"None",34659.32222,660,0,31,17,"None",34825,86,24,0,"None","1"
2500,"36 Months",10,"RENT",18984,"Vacation","NJ",0,"Two",36534.50139,680,1,8,2,"None",0,0,7,71,"None","1"
1600,"36 Months",1,"RENT",69000,"Debt Consolidation","CA",18.14,"One",34567.05,675,3,12,8,"One",4658,44.3,18,77,"None","1"
16000,"60 Months",4,"RENT",80000,"Debt Consolidation","CA",14.63,"None",31918.20208,725,1,0,8,"None",14772,41.4,18,0,"None","1"
5000,"36 Months",2,"RENT",126000,"Small Business","CA",12.13,"None",35661.16528,700,2,0,7,"None",30995,82.6,16,0,"None","1"
5000,"36 Months",0.5,"RENT",90000,"Small Business","TX",4.32,"None",38068.36597,760,1,0,6,"None",4022,26.8,11,0,"None","1"
6000,"36 Months",10,"RENT",45000,"Debt Consolidation","IL",15.36,"None",36252.13056,680,1,81,5,"None",6026,80.9,11,1,"None","1"
15000,"36 Months",5,"MORTGAGE",2e+05,"Other","IL",19.33,"None",34055.49167,670,1,0,6,"One",26388,94.2,26,207,"None","1"
3300,"36 Months",3,"RENT",18000,"Credit Card","FL",17.4,"None",38360.52847,670,3,0,9,"None",8562,32.9,16,626,"None","1"
14400,"36 Months",3,"MORTGAGE",70000,"Debt Consolidation","OH",17.57,"None",36223.30069,720,1,0,9,"None",13521,88.4,26,0,"None","1"
19125,"36 Months",10,"MORTGAGE",49682,"Home Improvement","CA",7.87,"None",37492.06875,750,1,0,7,"None",1163,7.5,26,252,"None","1"
1200,"36 Months",5,"OWN",60000,"Other","PA",3.08,"None",39054.32708,705,3,0,3,"None",2823,65.7,8,389,"None","1"
2500,"36 Months",6,"RENT",58000,"Other","CA",19.03,"None",36550.10764,670,0,0,7,"None",3131,62.6,38,139,"None","1"
20000,"36 Months",7,"RENT",62000,"Debt Consolidation","IL",16.95,"One",36832.28125,670,1,22,14,"None",18702,52.5,32,0,"None","1"
4000,"60 Months",0.5,"RENT",19200,"Debt Consolidation","MO",12.75,"None",36397.36875,660,3,0,6,"None",3887,82.7,7,0,"None","1"
15000,"60 Months",4,"MORTGAGE",75000,"Home Improvement","GA",16.22,"None",35483.23194,670,1,68,20,"One",15648,71.1,30,534,"One","1"
9000,"36 Months",0.5,"RENT",30000,"Debt Consolidation","VA",10.08,"None",38097.11806,710,1,0,4,"None",10452,91.7,9,345,"None","1"
13750,"36 Months",9,"MORTGAGE",65000,"Debt Consolidation","PA",23.91,"None",33945.21181,705,1,0,9,"None",17081,78.1,44,0,"None","1"
19600,"36 Months",10,"MORTGAGE",67499,"Debt Consolidation","WA",13.58,"None",35367.25486,675,0,0,14,"One",11189,65.1,26,494,"One","1"
19500,"36 Months",8,"OWN",65004,"Debt Consolidation","IL",19.41,"None",35074.10972,720,0,0,6,"None",12610,67.4,49,0,"None","1"
7500,"36 Months",10,"MORTGAGE",85000,"Major Purchase","IL",8.71,"None",36167.34792,730,0,0,12,"None",15863,42.1,29,0,"None","1"
8000,"36 Months",10,"MORTGAGE",87000,"Home Improvement","GA",5.31,"Two",37424.50139,665,3,20,6,"None",1687,51.1,13,0,"None","1"
7000,"36 Months",10,"MORTGAGE",47000,"Credit Card","CA",14.37,"None",35198.52153,725,2,0,6,"None",14089,82.4,16,0,"None","1"
3000,"36 Months",9,"RENT",41000,"Debt Consolidation","NY",10.33,"None",36323.06667,700,2,0,8,"None",3567,21.1,9,0,"None","1"
6400,"36 Months",5,"MORTGAGE",45600,"Debt Consolidation","TX",13.39,"None",37249.38194,715,0,0,9,"None",7486,53.5,22,405,"None","1"
12000,"60 Months",7,"MORTGAGE",34000,"Debt Consolidation","FL",13.41,"None",35267.48403,665,2,71,6,"None",10928,49.4,9,518,"None","1"
6600,"36 Months",2,"RENT",30000,"Educationalal","MA",10.88,"None",39074.32292,670,0,0,11,"None",4127,57.3,11,463,"None","1"
4500,"36 Months",1,"RENT",21600,"Moving","AZ",10.83,"None",38385.4875,670,0,56,3,"None",0,0,5,0,"None","1"
25000,"36 Months",3,"RENT",1e+05,"Debt Consolidation","CA",17.65,"None",36756.18681,705,0,0,13,"None",6370,77.7,34,72,"None","1"
15550,"60 Months",7,"RENT",50000,"Debt Consolidation","CA",21.96,"None",36349.20417,685,0,49,8,"None",17377,50.7,26,407,"None","1"
10000,"36 Months",5,"RENT",125000,"Other","TX",14.24,"None",35088.35139,745,6,0,15,"None",39850,17.6,33,66,"None","1"
11000,"36 Months",1,"MORTGAGE",52500,"Debt Consolidation","MI",17.94,"None",36189.50278,665,2,0,14,"None",17771,52.1,20,38,"None","1"
7500,"36 Months",2,"RENT",42000,"Debt Consolidation","TN",3.26,"None",38165.34722,700,1,0,2,"None",3608,65.6,2,113,"None","1"
7125,"60 Months",4,"RENT",26400,"Other","NY",14.45,"One",34369.33264,665,1,1,4,"None",5175,76.1,9,0,"None","1"
1000,"36 Months",10,"RENT",35000,"Vacation","MA",4.39,"None",37531.45972,685,0,0,3,"None",2731,60.7,4,0,"None","1"
15000,"36 Months",10,"RENT",120000,"Debt Consolidation","CA",9.67,"None",37729.27222,695,0,0,11,"None",30684,81,29,0,"None","1"
4500,"36 Months",4,"MORTGAGE",73000,"Credit Card","CA",7.02,"None",34362.22847,700,3,0,8,"None",5034,21,15,671,"None","1"
25000,"60 Months",10,"RENT",64000,"Debt Consolidation","NY",14.49,"None",32611.19861,725,1,0,8,"None",9943,31.4,17,568,"None","1"
1200,"36 Months",1,"OWN",30480,"Debt Consolidation","MO",16.42,"None",39247.5,705,1,0,11,"None",710,1.9,23,0,"None","1"
18000,"36 Months",0.5,"OWN",66000,"Debt Consolidation","PA",12.87,"None",34584.34722,705,1,0,10,"None",13938,42.9,27,0,"None","1"
9000,"36 Months",7,"MORTGAGE",80000,"Debt Consolidation","IL",27.03,"None",36450.15347,705,0,0,13,"None",35950,46.2,35,128,"None","1"
12000,"36 Months",6,"MORTGAGE",78000,"Debt Consolidation","NJ",22.73,"One",37384.18819,685,1,22,14,"None",10751,40.9,27,0,"None","1"
14300,"60 Months",1,"RENT",30000,"Other","OH",19.2,"None",39046.17847,670,3,0,4,"None",4522,94.2,5,0,"None","1"
2800,"36 Months",5,"RENT",50000,"Home Improvement","CA",13.97,"One",30071.16458,665,2,9,13,"None",11805,68.6,28,0,"None","1"
12000,"36 Months",4,"RENT",50000,"Car","CA",20.88,"None",39001.48681,675,2,0,11,"None",15793,90.8,11,0,"None","1"
4500,"36 Months",8,"MORTGAGE",50000,"Medical","AL",3.34,"One",37491.5375,680,3,12,4,"None",3940,85.7,15,0,"None","1"
15000,"36 Months",1,"RENT",45000,"Home Improvement","NY",14.51,"None",34310.23125,710,3,0,10,"One",5786,48.6,24,74,"None","1"
8000,"36 Months",1,"RENT",30000,"Debt Consolidation","NJ",26.48,"None",36500.52917,695,1,54,7,"None",5999,67.4,17,295,"None","1"
